id,company_id,name,address,lng,lat,is_active,under_maintenance,opening_hours_osm
a928d0b5-46db-51e0-87f0-04d8b504df96,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 109,"Avenue Habib Bouguiba, Bizerte, Unit 109",9.7888,37.1594,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
608d9046-25e0-5693-819c-a1027ae37c0a,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 110,"Rue de Tripoli, Gabes, Unit 110",10.0172,33.7665,TRUE,FALSE,
6d8174a2-2483-502f-b1e5-33aa65fdd6ff,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 111,"Rue Ibn Khaldoun, Ariana, Unit 111",10.1154,36.7475,TRUE,TRUE,24/7
8b825fa0-2b12-55ea-85d3-dd6919c06a65,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 112,"Avenue de la Republique, Gafsa, Unit 112",8.7142,34.3100,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
b92ecf36-9a64-5e1d-8d44-ca45c4646014,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 113,"Boulevard de l'Environnement, Monastir, Unit 113",10.7611,35.6493,FALSE,FALSE,Mo-Sa 07:00-22:00
63274446-98dc-55d0-a11c-9e8b96696d52,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 114,"Rue des Freres Bouadla, Ben Arous, Unit 114",10.1630,36.6383,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
2cb79882-ddb7-5127-a954-11db0a505035,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 115,"Avenue Ibn Sina, Kairouan, Unit 115",10.0413,35.5631,TRUE,FALSE,
61792216-54e8-531b-b655-6afeefe6da8b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 116,"Rue du 2 Mars, Nabeul, Unit 116",10.6866,36.3411,TRUE,FALSE,24/7
610c6d17-19c1-59e8-8616-71aa6db8f0c2,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 117,"Bordj El Kebir, Mahdia, Unit 117",11.0172,35.3897,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
70cc7fc0-d664-5a42-9390-89124d401c02,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 118,"Avenue de la Liberte, Medenine, Unit 118",10.4653,33.2390,TRUE,FALSE,Mo-Sa 07:00-22:00
ee10d093-d526-5965-b7aa-e567f3833627,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 119,"Rue de l'Independance, Kasserine, Unit 119",8.7987,35.0571,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
a9a481e4-0dc9-5957-ac29-b048b02f411b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 120,"Avenue Farhat Hached, Jendouba, Unit 120",8.7502,36.3863,FALSE,FALSE,
7bb93c4c-a674-51fa-adcf-a841a82b950e,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 121,"Avenue Habib Bourguiba, Tunis, Unit 121",10.1565,36.6915,TRUE,FALSE,24/7
e375ca91-41e6-53a8-977c-78d6a7b8662c,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 122,"Boulevard Haffouz, Sousse, Unit 122",10.6169,35.7104,TRUE,TRUE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
0120a104-9cde-5f9e-9390-385684fbacd3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 123,"Rue de la Republique, Sfax, Unit 123",10.7453,34.6256,TRUE,FALSE,Mo-Sa 07:00-22:00
a88a2604-3ff0-5743-b939-ff6f6ab0d6cf,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 124,"Avenue Habib Bouguiba, Bizerte, Unit 124",9.8638,37.1594,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
eef60ff1-17e6-5fde-a0e8-e27c9ab387ea,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 125,"Rue de Tripoli, Gabes, Unit 125",10.0922,33.7665,TRUE,FALSE,
2bcd2434-2373-54b7-a189-00d171656648,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 126,"Rue Ibn Khaldoun, Ariana, Unit 126",10.1904,36.7475,TRUE,FALSE,24/7
68231aa6-e2aa-5766-a273-d6c0eaf60b79,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 127,"Avenue de la Republique, Gafsa, Unit 127",8.7892,34.3100,FALSE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
28bc66b5-e100-5361-a783-90c84fde05c3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 128,"Boulevard de l'Environnement, Monastir, Unit 128",10.8361,35.6493,TRUE,FALSE,Mo-Sa 07:00-22:00
89fcaae6-61c7-5c04-9644-5f37e5f25ab9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 129,"Rue des Freres Bouadla, Ben Arous, Unit 129",10.2380,36.6383,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
c40838d4-ae5c-5cf2-a087-4036615d6e8d,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 130,"Avenue Ibn Sina, Kairouan, Unit 130",10.1163,35.5631,TRUE,FALSE,
8b16d4c1-d6aa-54cc-a5e4-4a04dfd5f38c,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 131,"Rue du 2 Mars, Nabeul, Unit 131",10.7616,36.3411,TRUE,FALSE,24/7
9c58c6e1-fd25-51c1-a1ee-5f2d54902e06,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 132,"Bordj El Kebir, Mahdia, Unit 132",11.0922,35.3897,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
3ecc75d0-d040-5390-ae29-6b9c493d2fa6,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 133,"Avenue de la Liberte, Medenine, Unit 133",10.5403,33.2390,TRUE,TRUE,Mo-Sa 07:00-22:00
2f4fe0b7-6390-5652-98a9-f11e20604438,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 134,"Rue de l'Independance, Kasserine, Unit 134",8.8737,35.0571,FALSE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
4f4239ce-cb92-5e1d-8532-98c48cfcf6b8,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 135,"Avenue Farhat Hached, Jendouba, Unit 135",8.8252,36.3863,TRUE,FALSE,
b593ff1c-4ae3-53db-8d1a-bc30e05ce065,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 136,"Avenue Habib Bourguiba, Tunis, Unit 136",10.2315,36.6915,TRUE,FALSE,24/7
2f27312b-94c3-53b9-8e34-349c25203cb0,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 137,"Boulevard Haffouz, Sousse, Unit 137",10.6919,35.7104,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
81990ff8-3603-52b5-b224-6f3bc78a0619,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 138,"Rue de la Republique, Sfax, Unit 138",10.8203,34.6256,TRUE,FALSE,Mo-Sa 07:00-22:00
ac513787-b68e-5d8b-9cdc-1a89200a62e5,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 139,"Avenue Habib Bouguiba, Bizerte, Unit 139",9.9388,37.1594,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
f22e5bd7-7123-532b-8c34-13b62604e2e2,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 140,"Rue de Tripoli, Gabes, Unit 140",10.1672,33.7665,TRUE,FALSE,
58045265-6630-58a8-af72-93f4556bb993,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 141,"Rue Ibn Khaldoun, Ariana, Unit 141",10.2654,36.7475,FALSE,FALSE,24/7
14e9dd9f-341f-5f2c-bfb3-d55809c72c29,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 142,"Avenue de la Republique, Gafsa, Unit 142",8.8642,34.3100,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
a9b2d2ee-48aa-55c5-9ad0-4af2ae55b06c,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 143,"Boulevard de l'Environnement, Monastir, Unit 143",10.9111,35.6493,TRUE,FALSE,Mo-Sa 07:00-22:00
384198af-db3b-57a6-b26a-005a226c9a14,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 144,"Rue des Freres Bouadla, Ben Arous, Unit 144",10.3130,36.6383,TRUE,TRUE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
6d568c0e-709f-5c85-8786-ea0a65ee6a37,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 145,"Avenue Ibn Sina, Kairouan, Unit 145",10.1913,35.5631,TRUE,FALSE,
6534d8cb-3b97-5b1a-94eb-e7bebf3bd251,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 146,"Rue du 2 Mars, Nabeul, Unit 146",10.8366,36.3411,TRUE,FALSE,24/7
cdc85119-1544-54dc-a0f8-0c83ce1ff8b2,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 147,"Bordj El Kebir, Mahdia, Unit 147",11.1672,35.3897,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
e56b50e1-5178-5e07-94ee-3508ffa4e864,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 148,"Avenue de la Liberte, Medenine, Unit 148",10.6153,33.2390,FALSE,FALSE,Mo-Sa 07:00-22:00
1d1f946f-c5f6-58cb-808f-50b213976e86,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 149,"Rue de l'Independance, Kasserine, Unit 149",8.9487,35.0571,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
051f3aa3-b7a2-5a4c-8856-17a528342a73,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 150,"Avenue Farhat Hached, Jendouba, Unit 150",8.9002,36.3863,TRUE,FALSE,
3829a66f-29c3-51b9-966b-39d20ec69141,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 151,"Avenue Habib Bourguiba, Tunis, Unit 151",10.0565,36.6965,TRUE,FALSE,24/7
8c0bcfe7-8020-5952-b2cd-b9f6a57bf91b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 152,"Boulevard Haffouz, Sousse, Unit 152",10.5169,35.7154,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
2a57eb29-c3f1-5d83-886b-30707181b88f,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 153,"Rue de la Republique, Sfax, Unit 153",10.6453,34.6306,TRUE,FALSE,Mo-Sa 07:00-22:00
2a4f87c6-0114-5265-a423-eef7bfeeb8f1,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 154,"Avenue Habib Bouguiba, Bizerte, Unit 154",9.7638,37.1644,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
e1d75684-49f3-54ec-8bbc-e76953103616,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 155,"Rue de Tripoli, Gabes, Unit 155",9.9922,33.7715,FALSE,TRUE,
43a76cc9-99bf-5e07-9262-d9fca380f936,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 156,"Rue Ibn Khaldoun, Ariana, Unit 156",10.0904,36.7525,TRUE,FALSE,24/7
485afb1a-8d37-5821-99d5-ba5a869b8b48,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 157,"Avenue de la Republique, Gafsa, Unit 157",8.6892,34.3150,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
f31423bc-4088-5286-b529-8924e97cffa2,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 158,"Boulevard de l'Environnement, Monastir, Unit 158",10.7361,35.6543,TRUE,FALSE,Mo-Sa 07:00-22:00
0d257c51-1728-5e0e-92a5-917f12382bb9,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 159,"Rue des Freres Bouadla, Ben Arous, Unit 159",10.1380,36.6433,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
468a9701-6186-5c6a-bb51-dcced0baee90,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 160,"Avenue Ibn Sina, Kairouan, Unit 160",10.0163,35.5681,TRUE,FALSE,
016281a5-d276-54cc-ac04-83a73273dfff,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 161,"Rue du 2 Mars, Nabeul, Unit 161",10.6616,36.3461,TRUE,FALSE,24/7
027c99b2-442d-554a-baa3-e3d388d95d1b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 162,"Bordj El Kebir, Mahdia, Unit 162",10.9922,35.3947,FALSE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
ea97cbc6-2b25-5142-ba64-be411e125fe3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 163,"Avenue de la Liberte, Medenine, Unit 163",10.4403,33.2440,TRUE,FALSE,Mo-Sa 07:00-22:00
0b8ddb1f-b28f-5b82-8453-59e1713592b0,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 164,"Rue de l'Independance, Kasserine, Unit 164",8.7737,35.0621,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
1835de90-ae68-525d-ada9-a430999ce5b4,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 165,"Avenue Farhat Hached, Jendouba, Unit 165",8.7252,36.3913,TRUE,FALSE,
a2e060c6-9ae2-5064-b54f-87da981f714e,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 166,"Avenue Habib Bourguiba, Tunis, Unit 166",10.1315,36.6965,TRUE,TRUE,24/7
27482595-b3ab-551f-b9e9-5597533fb33b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 167,"Boulevard Haffouz, Sousse, Unit 167",10.5919,35.7154,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
1caff02a-ee97-5152-a551-fb505de1b3b6,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 168,"Rue de la Republique, Sfax, Unit 168",10.7203,34.6306,TRUE,FALSE,Mo-Sa 07:00-22:00
8b953bf2-ca19-5ea3-8cc5-54615cffcdae,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 169,"Avenue Habib Bouguiba, Bizerte, Unit 169",9.8388,37.1644,FALSE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
732f2163-4426-50fa-881d-3c2951927ebc,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 170,"Rue de Tripoli, Gabes, Unit 170",10.0672,33.7715,TRUE,FALSE,
1804def9-222f-531c-b1c4-b4c178f7f405,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 171,"Rue Ibn Khaldoun, Ariana, Unit 171",10.1654,36.7525,TRUE,FALSE,24/7
7287c5e1-5d9a-5d4e-9ec3-e04b8f0f183e,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 172,"Avenue de la Republique, Gafsa, Unit 172",8.7642,34.3150,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
910cd8b6-15b2-5ce9-8496-83647aace4c6,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 173,"Boulevard de l'Environnement, Monastir, Unit 173",10.8111,35.6543,TRUE,FALSE,Mo-Sa 07:00-22:00
5c1c6fcc-e052-5c67-b0bc-819725ad41f7,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 174,"Rue des Freres Bouadla, Ben Arous, Unit 174",10.2130,36.6433,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
2ae2ec39-99f3-5235-8c87-444d31b6db57,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 175,"Avenue Ibn Sina, Kairouan, Unit 175",10.0913,35.5681,TRUE,FALSE,
7f21065e-113b-5e50-af43-dfedec2c9abd,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 176,"Rue du 2 Mars, Nabeul, Unit 176",10.7366,36.3461,FALSE,FALSE,24/7
4451f008-22b6-5a74-9bf7-9b5206f18c94,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 177,"Bordj El Kebir, Mahdia, Unit 177",11.0672,35.3947,TRUE,TRUE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
238b4497-e7c6-52bd-b770-c62c58036710,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 178,"Avenue de la Liberte, Medenine, Unit 178",10.5153,33.2440,TRUE,FALSE,Mo-Sa 07:00-22:00
bcfae84b-c2cf-5577-8960-0d63ca530e44,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 179,"Rue de l'Independance, Kasserine, Unit 179",8.8487,35.0621,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
f6b9736f-aae9-5a55-98e0-cbfaa75592ee,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 180,"Avenue Farhat Hached, Jendouba, Unit 180",8.8002,36.3913,TRUE,FALSE,
fb66701b-1efc-5869-b7b2-0f2231d1979a,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 181,"Avenue Habib Bourguiba, Tunis, Unit 181",10.2065,36.6965,TRUE,FALSE,24/7
492de390-a044-517e-a215-5d85a9df1b7a,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 182,"Boulevard Haffouz, Sousse, Unit 182",10.6669,35.7154,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
f89bb034-fbde-5db4-bbce-206ab16a98f3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 183,"Rue de la Republique, Sfax, Unit 183",10.7953,34.6306,FALSE,FALSE,Mo-Sa 07:00-22:00
eed60edb-ccaa-50e9-93a7-783fa4954ec1,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 184,"Avenue Habib Bouguiba, Bizerte, Unit 184",9.9138,37.1644,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
0a937d31-54f4-51d8-a998-4b3c6051aac7,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 185,"Rue de Tripoli, Gabes, Unit 185",10.1422,33.7715,TRUE,FALSE,
cfadc51c-70d2-5ce8-9039-f325cb9a766b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 186,"Rue Ibn Khaldoun, Ariana, Unit 186",10.2404,36.7525,TRUE,FALSE,24/7
6ef9d2b1-0638-5d79-86db-ecb7f4a3a82a,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 187,"Avenue de la Republique, Gafsa, Unit 187",8.8392,34.3150,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
691da32b-16e0-52d7-9bcf-9fee82846a5b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 188,"Boulevard de l'Environnement, Monastir, Unit 188",10.8861,35.6543,TRUE,TRUE,Mo-Sa 07:00-22:00
88c0936b-d1ef-5a90-b060-9144d8e00a9b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 189,"Rue des Freres Bouadla, Ben Arous, Unit 189",10.2880,36.6433,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
6a05360c-b705-573f-85af-3a53af8c66d7,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 190,"Avenue Ibn Sina, Kairouan, Unit 190",10.1663,35.5681,FALSE,FALSE,
c9be99fb-807f-534c-974c-43b1bb2ec5c3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 191,"Rue du 2 Mars, Nabeul, Unit 191",10.8116,36.3461,TRUE,FALSE,24/7
1f7d096f-1137-5699-b2f0-ed8f01bd13af,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 192,"Bordj El Kebir, Mahdia, Unit 192",11.1422,35.3947,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
2277bf81-2cbd-575c-aaea-dd486879a1f8,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 193,"Avenue de la Liberte, Medenine, Unit 193",10.5903,33.2440,TRUE,FALSE,Mo-Sa 07:00-22:00
9d1f4e81-f005-5c34-8d63-cc1aa4c094cb,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 194,"Rue de l'Independance, Kasserine, Unit 194",8.9237,35.0621,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
4fceaeac-1e38-52dd-a631-86c44836bfa3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 195,"Avenue Farhat Hached, Jendouba, Unit 195",8.8752,36.3913,TRUE,FALSE,
50db25b2-7686-5416-9c67-5c62051d7d56,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 196,"Avenue Habib Bourguiba, Tunis, Unit 196",10.2815,36.6965,TRUE,FALSE,24/7
df8e5e5f-5437-51be-bec2-e19b24db1313,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 197,"Boulevard Haffouz, Sousse, Unit 197",10.7419,35.7154,FALSE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
1262fde4-e153-5fa3-8837-44f4fd9a03ee,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 198,"Rue de la Republique, Sfax, Unit 198",10.8703,34.6306,TRUE,FALSE,Mo-Sa 07:00-22:00
c92f905e-8e1f-5d9e-8594-3c8fd91345df,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 199,"Avenue Habib Bouguiba, Bizerte, Unit 199",9.9888,37.1644,TRUE,TRUE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
a0425743-22f4-51f8-a76e-000970f0acf3,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 200,"Rue de Tripoli, Gabes, Unit 200",10.2172,33.7715,TRUE,FALSE,
14345f99-581e-50a1-8640-bf544860b69b,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ariana Station Borne 201,"Rue Ibn Khaldoun, Ariana, Unit 201",10.0654,36.7575,TRUE,FALSE,24/7
f555e1c4-a548-5dcb-b2b4-f637f4195a03,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gafsa Station Borne 202,"Avenue de la Republique, Gafsa, Unit 202",8.6642,34.3200,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
5baf8ed6-a4e1-5f31-8a1a-9f4f7fe95e1c,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Monastir Station Borne 203,"Boulevard de l'Environnement, Monastir, Unit 203",10.7111,35.6593,TRUE,FALSE,Mo-Sa 07:00-22:00
647891bf-8f87-59d4-b8d6-a2f4fff90959,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Ben Arous Station Borne 204,"Rue des Freres Bouadla, Ben Arous, Unit 204",10.1130,36.6483,FALSE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
953001d3-ffd8-5bdf-9098-8140d9f09263,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kairouan Station Borne 205,"Avenue Ibn Sina, Kairouan, Unit 205",9.9913,35.5731,TRUE,FALSE,
3b66db95-2ef2-598c-b73f-25b6d9212855,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Nabeul Station Borne 206,"Rue du 2 Mars, Nabeul, Unit 206",10.6366,36.3511,TRUE,FALSE,24/7
9eedce7f-e7af-52f8-98a8-249a8edcfe9e,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Mahdia Station Borne 207,"Bordj El Kebir, Mahdia, Unit 207",10.9672,35.3997,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
45fc9251-c4f7-5587-a8f5-3759cbb85bdd,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Medenine Station Borne 208,"Avenue de la Liberte, Medenine, Unit 208",10.4153,33.2490,TRUE,FALSE,Mo-Sa 07:00-22:00
2fa82ad9-1705-5f55-9f6f-93e10c6b7009,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Kasserine Station Borne 209,"Rue de l'Independance, Kasserine, Unit 209",8.7487,35.0671,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
1bc046f0-0f02-5e12-abd7-fe80a4545e0d,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Jendouba Station Borne 210,"Avenue Farhat Hached, Jendouba, Unit 210",8.7002,36.3963,TRUE,TRUE,
d45db1a5-2785-573d-bbfe-cfd38e257740,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Tunis Central Station Borne 211,"Avenue Habib Bourguiba, Tunis, Unit 211",10.1065,36.7015,FALSE,FALSE,24/7
1b32262f-252a-5835-bb1b-8e56d512a814,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sousse Station Borne 212,"Boulevard Haffouz, Sousse, Unit 212",10.5669,35.7204,TRUE,FALSE,Mo-Fr 08:00-20:00; Sa 09:00-13:00
d58cad5c-e9db-50af-a35b-0f31db51c222,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Sfax Station Borne 213,"Rue de la Republique, Sfax, Unit 213",10.6953,34.6356,TRUE,FALSE,Mo-Sa 07:00-22:00
cb872608-7e7d-51dc-bf33-49f49234e91f,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Bizerte Station Borne 214,"Avenue Habib Bouguiba, Bizerte, Unit 214",9.8138,37.1694,TRUE,FALSE,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00
2c667533-60fd-5d03-b14a-8109e75f1c6c,064c1d59-d3f8-5ad1-af24-e0dd5fd275f0,Gabes Station Borne 215,"Rue de Tripoli, Gabes, Unit 215",10.0422,33.7765,TRUE,FALSE,
